no,user,appliance_type,items,quantities,rating
393,user266,office,"CALCULATOR,SHREDDER","3,4",9
394,user352,home,"DRESSING TABLE,TELEVISION,KITCHEN SET,REFRIGERATOR","4,3,2,2",6
395,user481,office,"PAPER CLIP,SECURITY LOCK,COMPUTER","4,1,2",7
396,user418,office,"PAPER CLIP,COFFEE MACHINE,MARKER,WAITING LOUNGE","1,3,3,2",9
397,user359,office,"LAZER PRINTER,SHREDDER,MARKER,WAITING LOUNGE","2,2,4,4",8
398,user117,home,"DRESSING TABLE,SHOW CASE","3,1",7
399,user147,office,"CALCULATOR,MARKER","4,2",3
400,user22,office,"COMPUTER,CAMERA,PAPER CLIP","4,3,3",5
401,user2,home,"WASHING MACHINE,DOUBLE COT,DRESSING TABLE,OVEN","4,3,1,3",3
402,user333,office,"SHREDDER,WAITING LOUNGE","4,1",3
403,user114,office,"WAITING LOUNGE,MARKER,COMPUTER,SECURITY LOCK","1,2,1,4",8
404,user498,home,"REFRIGERATOR,DISH WASHER,VACCUM CLEANER,KITCHEN SET","3,2,2,3",8
405,user315,office,"LAZER PRINTER,PAPER CLIP,WAITING LOUNGE,SECURITY LOCK","4,2,4,4",4
406,user252,home,"KITCHEN SET,WASHING MACHINE,DISH WASHER,DOUBLE COT","3,3,2,3",3
407,user407,office,"CALCULATOR,PAPER CLIP,SHREDDER","2,4,2",4
408,user99,office,LAZER PRINTER,3,3
409,user121,home,"DOUBLE COT,SHOW CASE,TELEVISION","3,4,1",9
410,user185,home,"VACCUM CLEANER,DRESSING TABLE","3,4",10
411,user151,home,"REFRIGERATOR,SHOW CASE,VACCUM CLEANER,WASHING MACHINE","3,3,1,4",1
412,user230,office,CAMERA,1,9
413,user159,office,"COMPUTER,MARKER,CALCULATOR","3,4,3",4
414,user386,office,"SECURITY LOCK,COFFEE MACHINE","4,2",6
415,user39,office,LAZER PRINTER,2,2
416,user145,home,DRESSING TABLE,3,7
417,user222,office,"LAZER PRINTER,COMPUTER","1,1",8
418,user110,office,CALCULATOR,3,5
419,user50,home,"KITCHEN SET,BLENDER","4,3",7
420,user416,office,LAZER PRINTER,1,6
421,user193,home,"DOUBLE COT,DISH WASHER,KITCHEN SET,DRESSING TABLE","3,4,1,2",10
422,user256,office,WAITING LOUNGE,3,8
423,user152,office,"COFFEE MACHINE,CAMERA","1,4",1
424,user245,office,"WAITING LOUNGE,SECURITY LOCK,LAZER PRINTER,CALCULATOR","4,2,4,2",1
425,user403,home,BLENDER,2,3
426,user20,home,"WASHING MACHINE,KITCHEN SET","4,2",8
427,user41,office,"CALCULATOR,PAPER CLIP,COMPUTER,SHREDDER","1,1,3,4",3
428,user137,office,"MARKER,LAZER PRINTER,COFFEE MACHINE,PAPER CLIP","3,3,3,3",3
429,user373,home,"OVEN,DRESSING TABLE","2,1",8
430,user383,home,"DISH WASHER,SHOW CASE","2,1",10
431,user12,office,"MARKER,COMPUTER","3,2",6
432,user170,office,PAPER CLIP,1,1
433,user364,home,DOUBLE COT,4,5
434,user293,home,"TELEVISION,BLENDER,WASHING MACHINE","1,1,1",1
435,user225,home,"OVEN,KITCHEN SET","4,4",1
436,user455,home,"TELEVISION,DISH WASHER","3,4",9
437,user50,home,"VACCUM CLEANER,BLENDER,KITCHEN SET,TELEVISION","2,4,3,2",6
438,user441,home,"OVEN,TOASTER,DRESSING TABLE","1,1,3",6
439,user99,office,MARKER,1,4
440,user431,home,SHOW CASE,2,7
441,user297,home,"DOUBLE COT,TELEVISION,VACCUM CLEANER","4,4,3",9
442,user80,office,"COMPUTER,MARKER,COFFEE MACHINE","4,2,3",7
443,user9,home,"TOASTER,SHOW CASE","1,1",1
444,user254,home,VACCUM CLEANER,3,8
445,user350,office,COFFEE MACHINE,1,9
446,user302,office,"LAZER PRINTER,SHREDDER,CALCULATOR","3,3,1",5
447,user442,office,"CALCULATOR,CAMERA,MARKER,SHREDDER","4,1,1,3",5
448,user53,home,"BLENDER,OVEN,TOASTER","3,1,3",10
449,user392,home,"DOUBLE COT,OVEN","1,4",7
450,user172,home,"DOUBLE COT,TOASTER,KITCHEN SET","3,1,3",9
451,user459,home,"KITCHEN SET,BLENDER,SHOW CASE,DISH WASHER","2,1,1,3",7
452,user120,office,"CAMERA,MARKER","2,1",5
453,user383,home,"TOASTER,DRESSING TABLE,REFRIGERATOR,DOUBLE COT","1,4,4,1",7
454,user163,office,"MARKER,PAPER CLIP,COFFEE MACHINE","1,2,1",8
455,user377,home,"REFRIGERATOR,BLENDER","1,2",7
456,user331,office,"CALCULATOR,LAZER PRINTER,COFFEE MACHINE","3,1,2",7
457,user57,home,"REFRIGERATOR,BLENDER,DISH WASHER","1,2,4",3
458,user43,office,"MARKER,SHREDDER,COMPUTER,COFFEE MACHINE","2,3,1,4",7
459,user456,home,"DRESSING TABLE,BLENDER","4,1",9
460,user285,office,"MARKER,SECURITY LOCK,PAPER CLIP,LAZER PRINTER","1,2,4,3",4
461,user16,office,"LAZER PRINTER,MARKER,COMPUTER","3,1,4",2
462,user38,office,"SECURITY LOCK,LAZER PRINTER","3,3",5
463,user129,home,"DISH WASHER,REFRIGERATOR,SHOW CASE","2,4,4",6
464,user149,office,"SECURITY LOCK,SHREDDER,LAZER PRINTER","2,3,4",8
465,user473,office,"LAZER PRINTER,WAITING LOUNGE,COMPUTER,CAMERA","4,4,4,3",9
466,user438,office,"COFFEE MACHINE,SECURITY LOCK,LAZER PRINTER,CAMERA","2,1,2,1",2
467,user432,office,"PAPER CLIP,COFFEE MACHINE","1,3",10
468,user401,home,"KITCHEN SET,SHOW CASE,REFRIGERATOR,VACCUM CLEANER","1,2,2,4",6
469,user18,home,"DOUBLE COT,TELEVISION,TOASTER,DISH WASHER","3,4,3,1",9
470,user427,home,"DISH WASHER,BLENDER,WASHING MACHINE","1,3,3",10
471,user400,home,OVEN,4,9
472,user474,office,SECURITY LOCK,4,7
473,user319,home,"TOASTER,DRESSING TABLE","2,3",8
474,user369,home,"SHOW CASE,OVEN","2,1",1
475,user87,office,"PAPER CLIP,WAITING LOUNGE","2,2",10
476,user262,home,"DOUBLE COT,WASHING MACHINE,DISH WASHER","2,1,1",4
477,user95,office,"SHREDDER,COMPUTER","3,4",2
478,user462,office,"COFFEE MACHINE,LAZER PRINTER,CAMERA,PAPER CLIP","4,4,3,2",4
479,user415,home,"TOASTER,OVEN,REFRIGERATOR","2,1,2",9
480,user1,office,"MARKER,SECURITY LOCK","2,1",1
481,user283,home,"DISH WASHER,REFRIGERATOR","3,1",1
482,user30,office,"SECURITY LOCK,WAITING LOUNGE","4,4",6
483,user480,home,SHOW CASE,4,2
484,user286,home,"OVEN,KITCHEN SET,WASHING MACHINE","2,2,3",4
485,user469,office,COMPUTER,1,7
486,user77,office,LAZER PRINTER,2,2
487,user248,office,PAPER CLIP,4,5
488,user391,home,"TOASTER,OVEN","1,4",7
489,user364,office,LAZER PRINTER,4,6
490,user348,home,"BLENDER,OVEN","4,2",1
491,user491,home,"DISH WASHER,WASHING MACHINE,DRESSING TABLE,TOASTER","1,2,1,1",3
492,user371,office,"COMPUTER,CAMERA","4,2",5
493,user3,home,"TOASTER,REFRIGERATOR","3,3",4
494,user337,office,LAZER PRINTER,3,10
495,user445,office,"COMPUTER,SHREDDER,PAPER CLIP,WAITING LOUNGE","1,1,4,1",9
496,user314,home,"DISH WASHER,WASHING MACHINE,OVEN,TELEVISION","3,2,1,2",10
497,user61,home,"DISH WASHER,OVEN,WASHING MACHINE","4,1,3",9
498,user457,office,"COFFEE MACHINE,WAITING LOUNGE","3,3",4
499,user372,home,"KITCHEN SET,DOUBLE COT,TELEVISION","3,1,4",5
500,user431,office,CAMERA,2,4
501,user228,office,"COMPUTER,PAPER CLIP,COFFEE MACHINE","4,2,2",4
502,user313,office,"SHREDDER,COMPUTER,SECURITY LOCK,PAPER CLIP","2,1,3,1",2
503,user84,office,PAPER CLIP,3,1
504,user181,office,SECURITY LOCK,1,5
505,user415,home,"VACCUM CLEANER,TELEVISION,WASHING MACHINE","2,3,3",9
506,user193,office,"WAITING LOUNGE,SECURITY LOCK,COMPUTER","4,1,1",5
507,user467,home,"DOUBLE COT,VACCUM CLEANER,DISH WASHER","2,3,2",10
508,user168,office,COFFEE MACHINE,1,1
509,user300,office,"CALCULATOR,WAITING LOUNGE,SECURITY LOCK","2,2,1",10
510,user341,home,DOUBLE COT,2,1
511,user91,home,"DRESSING TABLE,TELEVISION,REFRIGERATOR","3,4,4",7
512,user228,home,"WASHING MACHINE,OVEN","1,2",8
513,user353,home,"REFRIGERATOR,OVEN,SHOW CASE","1,4,4",8
514,user16,office,"COMPUTER,COFFEE MACHINE,CALCULATOR,WAITING LOUNGE","2,3,3,4",2
515,user496,office,"COMPUTER,COFFEE MACHINE,CAMERA,PAPER CLIP","4,2,2,3",2
516,user119,office,"SHREDDER,CALCULATOR","4,4",4
517,user451,office,"CALCULATOR,MARKER,CAMERA,PAPER CLIP","1,3,1,2",9
518,user56,office,"LAZER PRINTER,SHREDDER,PAPER CLIP,CAMERA","4,2,1,4",10
519,user381,home,"DISH WASHER,OVEN","3,3",2
520,user382,office,SECURITY LOCK,3,2
521,user320,home,"TELEVISION,DISH WASHER","2,4",9
522,user384,office,"COMPUTER,CALCULATOR","3,1",8
523,user96,office,"CALCULATOR,MARKER,PAPER CLIP,LAZER PRINTER","2,2,2,3",1
524,user371,office,"COMPUTER,WAITING LOUNGE,CAMERA","1,2,4",1
525,user430,home,"KITCHEN SET,WASHING MACHINE,OVEN,DOUBLE COT","1,1,2,3",5
526,user309,home,"TOASTER,KITCHEN SET,TELEVISION,SHOW CASE","1,3,2,4",3
527,user107,home,"BLENDER,TOASTER,TELEVISION,VACCUM CLEANER","3,2,2,3",7
528,user276,office,"SHREDDER,LAZER PRINTER","1,2",1
529,user90,office,"COMPUTER,PAPER CLIP","3,4",9
530,user492,home,DISH WASHER,1,7
531,user445,home,"TELEVISION,BLENDER","4,3",6
532,user366,home,VACCUM CLEANER,1,1
533,user197,home,TOASTER,1,8
534,user197,office,CALCULATOR,2,1
535,user317,office,"SHREDDER,CALCULATOR","2,3",1
536,user375,home,"TOASTER,DRESSING TABLE,BLENDER","2,4,3",3
537,user185,office,"SECURITY LOCK,PAPER CLIP,WAITING LOUNGE","3,4,4",5
538,user63,home,"DRESSING TABLE,SHOW CASE,REFRIGERATOR","4,1,4",10
539,user367,office,MARKER,2,10
540,user140,home,"SHOW CASE,TELEVISION","3,1",6
541,user429,home,"KITCHEN SET,BLENDER","3,1",8
542,user333,home,"TOASTER,VACCUM CLEANER,OVEN","4,4,4",7
543,user187,office,MARKER,4,7
544,user306,office,CALCULATOR,2,4
545,user296,home,"SHOW CASE,WASHING MACHINE,OVEN,TOASTER","4,4,4,3",3
546,user127,office,"COMPUTER,MARKER,WAITING LOUNGE,LAZER PRINTER","4,1,2,1",2
547,user384,home,"SHOW CASE,DISH WASHER,TOASTER,OVEN","2,2,2,3",6
548,user201,home,"DISH WASHER,SHOW CASE","2,3",3
549,user9,office,SECURITY LOCK,3,6
550,user23,home,"WASHING MACHINE,REFRIGERATOR,DISH WASHER,OVEN","1,1,1,1",6
551,user277,office,"CALCULATOR,LAZER PRINTER,SECURITY LOCK","3,4,3",1
552,user480,office,"COFFEE MACHINE,LAZER PRINTER,CALCULATOR,SECURITY LOCK","1,3,4,2",7
553,user491,home,"SHOW CASE,DISH WASHER","3,3",3
554,user374,home,REFRIGERATOR,2,10
555,user123,home,"OVEN,DISH WASHER,WASHING MACHINE,DOUBLE COT","4,3,1,2",6
556,user111,home,"DISH WASHER,KITCHEN SET,VACCUM CLEANER","4,4,4",10
557,user356,office,"SHREDDER,CALCULATOR,COMPUTER,MARKER","2,2,3,2",5
558,user65,office,"MARKER,COMPUTER,CAMERA","2,1,2",3
559,user352,home,REFRIGERATOR,2,8
560,user333,office,"PAPER CLIP,SHREDDER","1,2",6
561,user458,office,LAZER PRINTER,2,8
562,user188,office,SECURITY LOCK,3,4
563,user432,office,"COMPUTER,COFFEE MACHINE","4,3",2
564,user497,office,"CAMERA,CALCULATOR,COMPUTER,PAPER CLIP","2,2,4,4",4
565,user320,office,"LAZER PRINTER,SECURITY LOCK,COFFEE MACHINE,CAMERA","2,4,3,2",8
566,user166,home,"DRESSING TABLE,DOUBLE COT,OVEN","4,4,3",8
567,user288,home,TOASTER,1,1
568,user97,office,"WAITING LOUNGE,SECURITY LOCK","3,2",2
569,user421,home,"BLENDER,SHOW CASE","2,4",2
570,user217,home,TELEVISION,2,6
571,user82,home,"DISH WASHER,REFRIGERATOR","4,4",5
572,user286,office,SECURITY LOCK,2,6
573,user46,office,"WAITING LOUNGE,COMPUTER,COFFEE MACHINE","4,4,2",5
574,user95,home,"SHOW CASE,BLENDER,OVEN,KITCHEN SET","1,3,1,3",3
575,user485,home,"TOASTER,SHOW CASE,TELEVISION","2,4,2",4
576,user328,home,"KITCHEN SET,REFRIGERATOR","1,3",8
577,user36,home,"TELEVISION,VACCUM CLEANER,OVEN,SHOW CASE","4,2,1,1",4
578,user123,office,"MARKER,COFFEE MACHINE,COMPUTER","4,4,3",6
579,user378,home,"SHOW CASE,TOASTER","2,2",10
580,user127,office,"WAITING LOUNGE,COFFEE MACHINE,MARKER,PAPER CLIP","2,2,2,4",1
581,user448,home,"TOASTER,DRESSING TABLE,DISH WASHER","1,4,2",8
582,user423,home,"REFRIGERATOR,DRESSING TABLE","3,2",7
583,user32,office,"LAZER PRINTER,COFFEE MACHINE","4,4",8
584,user324,office,LAZER PRINTER,2,4
585,user201,office,"PAPER CLIP,LAZER PRINTER","4,4",3
586,user3,office,CAMERA,2,2
587,user205,office,PAPER CLIP,3,7
588,user432,home,SHOW CASE,3,8
589,user100,home,"OVEN,SHOW CASE,BLENDER,TOASTER","2,4,4,3",4
590,user244,office,COFFEE MACHINE,2,2
591,user15,office,"MARKER,CAMERA,PAPER CLIP,WAITING LOUNGE","4,2,2,2",8
592,user202,home,"DRESSING TABLE,VACCUM CLEANER","1,1",5
593,user140,office,"SECURITY LOCK,COFFEE MACHINE,MARKER,WAITING LOUNGE","2,1,4,4",3
594,user132,home,"OVEN,TELEVISION","1,3",7
595,user256,office,"SECURITY LOCK,PAPER CLIP,CAMERA","1,1,4",2
596,user255,office,"MARKER,CALCULATOR","4,3",7
597,user80,office,PAPER CLIP,2,8
598,user492,home,"KITCHEN SET,DISH WASHER","2,4",1
599,user127,office,"LAZER PRINTER,WAITING LOUNGE,CAMERA,SHREDDER","1,3,2,1",3
600,user330,office,"PAPER CLIP,SECURITY LOCK,WAITING LOUNGE,CALCULATOR","2,4,4,2",3
601,user214,home,"DISH WASHER,REFRIGERATOR,OVEN,TOASTER","1,4,2,3",10
602,user161,office,"WAITING LOUNGE,MARKER,SHREDDER","1,4,1",6
603,user488,office,SHREDDER,4,8
604,user470,office,SHREDDER,3,2
605,user328,home,"REFRIGERATOR,VACCUM CLEANER,DOUBLE COT","3,2,3",3
606,user78,office,"MARKER,PAPER CLIP","2,1",1
607,user444,office,COMPUTER,1,10
608,user71,office,"CALCULATOR,SHREDDER,COFFEE MACHINE,WAITING LOUNGE","2,1,2,2",6
609,user449,home,WASHING MACHINE,4,3
610,user198,office,CALCULATOR,1,9
611,user335,office,"SHREDDER,COFFEE MACHINE","3,2",7
612,user97,office,"COFFEE MACHINE,SECURITY LOCK,LAZER PRINTER","4,3,4",2
613,user163,office,SHREDDER,3,6
614,user389,office,"PAPER CLIP,WAITING LOUNGE","2,1",6
615,user5,office,"PAPER CLIP,SHREDDER","1,3",4
616,user141,home,"DRESSING TABLE,VACCUM CLEANER","2,3",3
617,user464,home,TELEVISION,4,4
618,user350,home,"KITCHEN SET,WASHING MACHINE,TOASTER","4,3,1",10
619,user253,home,WASHING MACHINE,2,9
620,user451,home,"DRESSING TABLE,DOUBLE COT,TELEVISION","3,3,4",6
621,user255,office,SHREDDER,2,3
622,user261,home,"BLENDER,DRESSING TABLE,DISH WASHER,TELEVISION","1,4,3,2",5
623,user304,office,LAZER PRINTER,3,3
624,user56,office,"MARKER,SHREDDER,CALCULATOR","3,4,3",1
625,user170,office,"PAPER CLIP,SHREDDER","2,2",7
626,user113,home,DOUBLE COT,4,10
627,user26,office,SECURITY LOCK,2,4
628,user468,home,"WASHING MACHINE,TOASTER,SHOW CASE","3,3,4",2
629,user239,home,KITCHEN SET,2,10
630,user229,home,"DRESSING TABLE,WASHING MACHINE,BLENDER,DISH WASHER","2,4,2,2",2
631,user319,office,"COMPUTER,COFFEE MACHINE,SECURITY LOCK,MARKER","3,4,1,1",2
632,user184,office,"SECURITY LOCK,COFFEE MACHINE,MARKER,COMPUTER","4,3,1,3",7
633,user434,office,CAMERA,2,9
634,user400,office,"CAMERA,MARKER,COFFEE MACHINE","1,1,3",3
635,user369,office,"SHREDDER,LAZER PRINTER","2,3",7
636,user289,office,"CALCULATOR,COMPUTER,WAITING LOUNGE,LAZER PRINTER","3,4,2,4",1
637,user68,office,"CAMERA,COFFEE MACHINE","2,2",1
638,user54,office,"COMPUTER,MARKER,PAPER CLIP","3,4,4",9
639,user28,home,"TELEVISION,BLENDER,SHOW CASE,DISH WASHER","4,4,3,4",4
640,user367,home,"TOASTER,DOUBLE COT","3,3",2
641,user164,home,"KITCHEN SET,DISH WASHER","3,3",8
642,user51,home,"VACCUM CLEANER,REFRIGERATOR","1,1",8
643,user92,home,"VACCUM CLEANER,WASHING MACHINE,KITCHEN SET","1,1,2",1
644,user455,office,"CAMERA,COMPUTER","2,2",5
645,user273,office,"CAMERA,COFFEE MACHINE,LAZER PRINTER","4,1,4",4
646,user281,home,"DRESSING TABLE,WASHING MACHINE","1,4",8
647,user443,home,"KITCHEN SET,VACCUM CLEANER,BLENDER","2,2,3",6
648,user51,home,"OVEN,REFRIGERATOR","3,1",9
649,user128,home,TELEVISION,2,9
650,user412,home,VACCUM CLEANER,1,4
651,user292,home,"KITCHEN SET,VACCUM CLEANER,OVEN,WASHING MACHINE","3,4,3,2",8
652,user239,office,"CALCULATOR,COMPUTER,SECURITY LOCK","3,1,3",2
653,user179,home,KITCHEN SET,1,4
654,user151,office,"MARKER,CAMERA,CALCULATOR,COMPUTER","1,1,1,2",3
655,user103,office,"MARKER,SECURITY LOCK,COMPUTER","3,2,1",4
656,user482,office,"PAPER CLIP,COMPUTER","4,4",2
657,user458,home,"SHOW CASE,DOUBLE COT,DRESSING TABLE,KITCHEN SET","3,1,1,4",2
658,user307,home,"TELEVISION,WASHING MACHINE,VACCUM CLEANER,DOUBLE COT","2,1,4,1",2
659,user463,home,DISH WASHER,2,6
660,user241,home,"DOUBLE COT,DISH WASHER,VACCUM CLEANER,SHOW CASE","1,2,2,2",8
661,user134,home,"SHOW CASE,OVEN,DISH WASHER","2,3,2",2
662,user461,home,KITCHEN SET,3,3
663,user420,home,"KITCHEN SET,BLENDER","1,3",4
664,user432,home,"REFRIGERATOR,WASHING MACHINE,SHOW CASE","2,4,1",3
665,user45,office,"PAPER CLIP,CAMERA","3,4",5
666,user249,office,SHREDDER,4,10
667,user54,office,"PAPER CLIP,SECURITY LOCK,MARKER","1,4,2",4
668,user488,office,"CAMERA,CALCULATOR","1,2",8
669,user249,office,WAITING LOUNGE,4,7
670,user366,office,"SHREDDER,PAPER CLIP,CAMERA","1,1,2",8
671,user52,home,"VACCUM CLEANER,SHOW CASE,DRESSING TABLE,WASHING MACHINE","1,3,1,1",8
672,user488,home,"SHOW CASE,DISH WASHER","4,3",1
673,user237,office,CAMERA,1,10
674,user351,office,"COFFEE MACHINE,WAITING LOUNGE,PAPER CLIP,CALCULATOR","3,2,3,3",7
675,user196,home,"VACCUM CLEANER,DISH WASHER","1,2",4
676,user449,home,"VACCUM CLEANER,DOUBLE COT,DISH WASHER","3,4,2",7
677,user325,home,"SHOW CASE,REFRIGERATOR","4,3",2
678,user235,office,"COMPUTER,SHREDDER,WAITING LOUNGE,MARKER","4,1,2,3",3
679,user50,office,"LAZER PRINTER,COMPUTER,CALCULATOR,SECURITY LOCK","4,3,2,1",10
680,user8,office,"CAMERA,MARKER,SECURITY LOCK","2,3,3",2
681,user56,home,"VACCUM CLEANER,REFRIGERATOR","3,3",9
682,user125,home,"TOASTER,BLENDER,OVEN","4,3,4",8
683,user411,office,COMPUTER,3,7
684,user453,home,"DRESSING TABLE,KITCHEN SET","3,4",3
685,user445,office,"LAZER PRINTER,MARKER","3,4",5
686,user20,office,"SHREDDER,COMPUTER","1,4",5
687,user302,home,"DRESSING TABLE,DISH WASHER,SHOW CASE,REFRIGERATOR","3,2,1,1",2
688,user237,office,MARKER,2,7
689,user359,home,DISH WASHER,4,8
690,user186,office,"COFFEE MACHINE,MARKER,SECURITY LOCK","2,4,2",10
691,user16,home,"DISH WASHER,DOUBLE COT,BLENDER","4,1,2",9
692,user383,home,"VACCUM CLEANER,WASHING MACHINE,KITCHEN SET","2,4,2",9
693,user216,office,"CAMERA,LAZER PRINTER,SECURITY LOCK,WAITING LOUNGE","4,1,2,4",4
694,user74,home,BLENDER,3,2
695,user362,office,CALCULATOR,3,6
696,user348,home,"REFRIGERATOR,WASHING MACHINE","4,1",4
697,user132,home,SHOW CASE,1,4
698,user99,office,MARKER,3,10
699,user1,office,"SECURITY LOCK,CALCULATOR,CAMERA,COFFEE MACHINE","3,4,3,2",5
700,user382,office,"LAZER PRINTER,SHREDDER,SECURITY LOCK","4,1,4",6
701,user494,home,DRESSING TABLE,3,6
702,user328,office,MARKER,3,7
703,user120,office,"PAPER CLIP,COFFEE MACHINE,MARKER,LAZER PRINTER","1,1,1,3",7
704,user216,office,"CALCULATOR,CAMERA,WAITING LOUNGE,SHREDDER","1,3,2,1",5
705,user272,home,"WASHING MACHINE,KITCHEN SET,REFRIGERATOR,TELEVISION","2,4,2,4",6
706,user407,office,CALCULATOR,1,1
707,user24,home,"KITCHEN SET,VACCUM CLEANER,REFRIGERATOR,BLENDER","1,2,4,1",1
708,user451,office,"COFFEE MACHINE,CAMERA,CALCULATOR","4,3,2",1
709,user346,office,"PAPER CLIP,COMPUTER,SHREDDER","4,2,3",5
710,user332,office,"SECURITY LOCK,PAPER CLIP,SHREDDER,CAMERA","3,3,4,3",6
711,user432,office,"CAMERA,COFFEE MACHINE","3,2",9
712,user218,home,"REFRIGERATOR,SHOW CASE,KITCHEN SET,DISH WASHER","3,3,1,1",7
713,user79,office,MARKER,1,9
714,user70,office,"LAZER PRINTER,WAITING LOUNGE,COFFEE MACHINE,CALCULATOR","2,1,1,4",5
715,user189,home,"REFRIGERATOR,TELEVISION,TOASTER,KITCHEN SET","4,4,2,4",2
716,user155,home,DISH WASHER,4,2
717,user355,office,"MARKER,COFFEE MACHINE,WAITING LOUNGE,PAPER CLIP","3,3,1,2",9
718,user84,office,"CALCULATOR,PAPER CLIP,CAMERA,LAZER PRINTER","2,2,4,3",9
719,user126,office,"CAMERA,SECURITY LOCK,SHREDDER","4,1,1",4
720,user72,office,"WAITING LOUNGE,MARKER","3,4",9
721,user323,home,"REFRIGERATOR,OVEN","4,1",5
722,user235,home,"SHOW CASE,BLENDER,TELEVISION,REFRIGERATOR","2,4,4,2",9
723,user156,office,"CAMERA,LAZER PRINTER","2,4",8
724,user354,office,COMPUTER,3,8
725,user278,office,"LAZER PRINTER,SECURITY LOCK","3,1",5
726,user66,home,"WASHING MACHINE,SHOW CASE","2,2",5
727,user331,office,"SHREDDER,CALCULATOR,SECURITY LOCK","4,4,4",10
728,user470,home,"WASHING MACHINE,DISH WASHER,OVEN","2,1,4",3
729,user492,office,"WAITING LOUNGE,MARKER,PAPER CLIP,SECURITY LOCK","2,4,3,1",3
730,user87,home,"TOASTER,BLENDER,SHOW CASE,REFRIGERATOR","1,2,1,1",6
731,user174,home,DISH WASHER,2,3
732,user433,home,"REFRIGERATOR,BLENDER,DISH WASHER,SHOW CASE","2,2,4,2",4
733,user250,office,"SECURITY LOCK,WAITING LOUNGE","3,4",4
734,user411,office,"LAZER PRINTER,WAITING LOUNGE","1,3",5
735,user197,office,"COMPUTER,SECURITY LOCK,SHREDDER,CALCULATOR","3,2,1,2",6
736,user317,office,"WAITING LOUNGE,SECURITY LOCK,COFFEE MACHINE,LAZER PRINTER","1,4,4,4",2
737,user381,office,LAZER PRINTER,4,1
738,user463,home,"DISH WASHER,REFRIGERATOR","3,3",8
739,user344,office,CAMERA,1,4
740,user248,home,"REFRIGERATOR,TOASTER,DISH WASHER,OVEN","2,1,2,3",9
741,user242,home,"REFRIGERATOR,WASHING MACHINE,DOUBLE COT,SHOW CASE","4,4,4,3",2
742,user173,office,"CAMERA,SHREDDER,WAITING LOUNGE,COMPUTER","2,1,4,2",8
743,user262,home,"TELEVISION,WASHING MACHINE,DRESSING TABLE","3,2,2",4
744,user429,home,"SHOW CASE,WASHING MACHINE,OVEN,KITCHEN SET","3,2,3,4",6
745,user27,home,OVEN,4,2
746,user276,office,"CALCULATOR,PAPER CLIP,MARKER,COFFEE MACHINE","3,1,2,4",6
747,user70,home,SHOW CASE,4,2
748,user94,office,"COFFEE MACHINE,MARKER,COMPUTER","3,2,4",1
749,user183,office,"CALCULATOR,WAITING LOUNGE","4,2",7
750,user355,home,TELEVISION,3,6
751,user380,home,TELEVISION,4,2
752,user402,home,OVEN,1,8
753,user42,home,"TELEVISION,DOUBLE COT,WASHING MACHINE,TOASTER","2,4,2,3",2
754,user245,home,"DOUBLE COT,OVEN,DISH WASHER,KITCHEN SET","4,3,4,3",2
755,user86,home,"OVEN,VACCUM CLEANER,DRESSING TABLE,DOUBLE COT","2,2,3,4",6
756,user53,office,"CAMERA,SECURITY LOCK,WAITING LOUNGE","1,3,4",9
757,user95,home,DISH WASHER,2,9
758,user171,home,"VACCUM CLEANER,TOASTER,BLENDER","4,4,1",1
759,user48,home,"REFRIGERATOR,KITCHEN SET","3,3",3
760,user379,home,"TELEVISION,BLENDER,DRESSING TABLE","3,2,4",10
761,user190,home,"DRESSING TABLE,WASHING MACHINE,TOASTER,DISH WASHER","1,1,2,3",9
762,user453,home,"DRESSING TABLE,OVEN,DISH WASHER,WASHING MACHINE","1,3,1,3",8
763,user94,home,"DRESSING TABLE,OVEN,KITCHEN SET,TELEVISION","2,3,4,3",5
764,user230,home,DOUBLE COT,3,1
765,user378,home,REFRIGERATOR,4,6
766,user50,office,MARKER,1,7
767,user37,office,MARKER,4,6
768,user430,office,"SECURITY LOCK,COMPUTER,WAITING LOUNGE,COFFEE MACHINE","3,4,4,1",5
769,user444,home,"DOUBLE COT,DISH WASHER,DRESSING TABLE,REFRIGERATOR","3,1,3,3",9
770,user7,home,"REFRIGERATOR,DOUBLE COT","3,1",9
771,user129,office,"WAITING LOUNGE,SHREDDER,LAZER PRINTER,COFFEE MACHINE","3,3,1,4",6
772,user451,office,"LAZER PRINTER,CAMERA","3,4",2
773,user491,office,"CALCULATOR,COMPUTER,COFFEE MACHINE","3,4,4",8
774,user320,office,COFFEE MACHINE,3,9
775,user251,office,"WAITING LOUNGE,COFFEE MACHINE,SHREDDER,COMPUTER","4,2,3,3",8
776,user132,office,MARKER,4,3
777,user40,home,REFRIGERATOR,3,1
778,user384,home,TOASTER,2,3
