no,user,appliance_type,items,quantities,rating
390,user489,office,"COMPUTER,PAPER CLIP,WAITING LOUNGE,CALCULATOR","4,1,1,2",5
391,user434,office,"SHREDDER,PAPER CLIP","1,3",4
392,user249,office,"CAMERA,CALCULATOR","4,1",1
393,user302,home,"BLENDER,WASHING MACHINE","3,2",5
394,user85,home,"VACCUM CLEANER,DISH WASHER","1,2",2
395,user234,home,"KITCHEN SET,DRESSING TABLE","4,2",1
396,user333,office,"COMPUTER,WAITING LOUNGE","1,1",1
397,user84,home,DISH WASHER,2,4
398,user353,office,"SECURITY LOCK,LAZER PRINTER,SHREDDER,CALCULATOR","3,2,2,3",4
399,user378,office,COMPUTER,2,5
400,user246,home,"OVEN,DISH WASHER,WASHING MACHINE,DOUBLE COT","4,4,1,2",3
401,user39,office,"CALCULATOR,SHREDDER","3,2",3
402,user151,home,OVEN,2,1
403,user298,office,"WAITING LOUNGE,PAPER CLIP","2,3",5
404,user377,home,WASHING MACHINE,3,2
405,user487,home,"BLENDER,SHOW CASE,KITCHEN SET","2,3,3",3
406,user463,home,WASHING MACHINE,4,2
407,user91,office,"COMPUTER,SECURITY LOCK","3,1",2
408,user138,home,"OVEN,TOASTER","3,3",5
409,user18,home,REFRIGERATOR,1,2
410,user342,office,CAMERA,3,3
411,user471,home,"DOUBLE COT,BLENDER,VACCUM CLEANER","1,2,4",1
412,user149,home,"TELEVISION,OVEN,KITCHEN SET,VACCUM CLEANER","3,4,1,2",2
413,user97,office,"COFFEE MACHINE,SHREDDER","3,1",2
414,user113,office,"WAITING LOUNGE,SHREDDER,SECURITY LOCK,COMPUTER","3,4,4,4",4
415,user5,home,"VACCUM CLEANER,OVEN","3,3",2
416,user424,office,"COMPUTER,LAZER PRINTER","3,3",1
417,user369,home,"TELEVISION,KITCHEN SET","2,2",3
418,user364,home,"DISH WASHER,SHOW CASE,VACCUM CLEANER","2,1,3",3
419,user435,office,"COFFEE MACHINE,MARKER,SECURITY LOCK","1,3,2",5
420,user210,home,"VACCUM CLEANER,KITCHEN SET,BLENDER,DRESSING TABLE","2,1,4,3",5
421,user210,home,"TELEVISION,VACCUM CLEANER","1,3",5
422,user97,home,BLENDER,1,5
423,user452,home,"KITCHEN SET,OVEN,REFRIGERATOR,DISH WASHER","4,2,3,3",4
424,user100,office,"MARKER,SECURITY LOCK","4,2",3
425,user217,office,"SHREDDER,MARKER,WAITING LOUNGE","1,4,2",3
426,user139,home,"WASHING MACHINE,VACCUM CLEANER,TOASTER","3,2,2",4
427,user283,home,BLENDER,3,5
428,user467,office,"WAITING LOUNGE,SECURITY LOCK,MARKER,CAMERA","2,4,2,1",5
429,user91,home,OVEN,3,3
430,user236,home,VACCUM CLEANER,3,2
431,user132,office,"CAMERA,COMPUTER,COFFEE MACHINE,CALCULATOR","2,1,2,4",5
432,user341,home,DRESSING TABLE,1,1
433,user388,home,"TELEVISION,BLENDER","4,3",3
434,user172,office,SHREDDER,4,4
435,user246,home,TOASTER,4,4
436,user328,office,"MARKER,WAITING LOUNGE,SECURITY LOCK","1,1,2",4
437,user119,home,"KITCHEN SET,TOASTER,DOUBLE COT","2,2,3",3
438,user328,office,PAPER CLIP,1,1
439,user266,office,"WAITING LOUNGE,COMPUTER,SECURITY LOCK","2,3,2",3
440,user425,home,DRESSING TABLE,4,2
441,user112,office,SHREDDER,4,2
442,user477,home,BLENDER,4,3
443,user133,office,"LAZER PRINTER,CAMERA,COFFEE MACHINE","4,3,2",4
444,user456,office,"WAITING LOUNGE,COMPUTER,LAZER PRINTER","2,3,2",2
445,user321,home,VACCUM CLEANER,4,3
446,user255,office,"LAZER PRINTER,SHREDDER,COFFEE MACHINE","1,2,4",2
447,user371,home,TELEVISION,1,1
448,user217,home,OVEN,1,3
449,user246,office,"COMPUTER,COFFEE MACHINE,LAZER PRINTER,CALCULATOR","3,3,4,1",4
450,user152,home,"SHOW CASE,DOUBLE COT","2,3",2
451,user1,office,"WAITING LOUNGE,COFFEE MACHINE,LAZER PRINTER","4,3,2",4
452,user329,home,"VACCUM CLEANER,DOUBLE COT,TELEVISION","2,2,3",5
453,user471,office,"PAPER CLIP,CAMERA","2,4",2
454,user43,home,"DRESSING TABLE,WASHING MACHINE","3,2",5
455,user300,home,REFRIGERATOR,2,4
456,user273,home,"BLENDER,VACCUM CLEANER,REFRIGERATOR,SHOW CASE","1,2,1,4",5
457,user313,home,"WASHING MACHINE,TELEVISION","2,2",4
458,user264,home,REFRIGERATOR,1,5
459,user170,office,"CALCULATOR,SECURITY LOCK,WAITING LOUNGE","2,4,2",1
460,user327,office,"MARKER,PAPER CLIP,WAITING LOUNGE,CALCULATOR","2,3,2,4",3
461,user443,office,"MARKER,COMPUTER,COFFEE MACHINE,CAMERA","1,2,1,4",5
462,user352,office,"WAITING LOUNGE,CALCULATOR,SHREDDER,SECURITY LOCK","1,1,4,1",5
463,user275,office,CALCULATOR,3,2
464,user309,office,"COFFEE MACHINE,LAZER PRINTER","1,2",3
465,user73,home,"TELEVISION,SHOW CASE","3,1",5
466,user191,office,"WAITING LOUNGE,SECURITY LOCK,CAMERA","1,4,3",1
467,user420,home,"OVEN,REFRIGERATOR","2,4",1
468,user307,home,"KITCHEN SET,TOASTER","2,2",2
469,user81,office,"WAITING LOUNGE,SECURITY LOCK,CALCULATOR","2,1,2",3
470,user119,office,PAPER CLIP,1,1
471,user238,home,DOUBLE COT,1,4
472,user49,office,"MARKER,COMPUTER,WAITING LOUNGE","4,2,4",4
473,user226,office,"SECURITY LOCK,PAPER CLIP,MARKER,COFFEE MACHINE","3,2,2,4",5
474,user267,office,"LAZER PRINTER,WAITING LOUNGE,SECURITY LOCK","4,2,4",5
475,user153,office,CALCULATOR,1,5
476,user41,home,"TELEVISION,TOASTER,REFRIGERATOR,WASHING MACHINE","3,2,2,2",3
477,user45,home,"BLENDER,DRESSING TABLE,SHOW CASE","2,4,2",1
478,user452,home,"SHOW CASE,OVEN,TELEVISION,BLENDER","2,2,4,1",5
479,user459,home,"DISH WASHER,DOUBLE COT,SHOW CASE","4,1,3",4
480,user273,office,"SHREDDER,CALCULATOR,SECURITY LOCK,PAPER CLIP","2,2,4,2",4
481,user313,home,"BLENDER,TOASTER","3,2",2
482,user151,home,"VACCUM CLEANER,REFRIGERATOR,OVEN,SHOW CASE","1,2,4,3",2
483,user237,office,"PAPER CLIP,COFFEE MACHINE,WAITING LOUNGE","4,1,1",4
484,user196,home,SHOW CASE,1,1
485,user369,home,"TOASTER,KITCHEN SET,VACCUM CLEANER","3,4,3",4
486,user200,office,"CAMERA,CALCULATOR","2,4",3
487,user166,office,PAPER CLIP,4,1
488,user46,home,"TELEVISION,TOASTER,DISH WASHER","1,3,3",4
489,user71,home,"REFRIGERATOR,VACCUM CLEANER","4,3",2
490,user165,home,"TELEVISION,SHOW CASE,DOUBLE COT,DISH WASHER","4,4,1,3",1
491,user242,office,"PAPER CLIP,WAITING LOUNGE,CALCULATOR","1,2,2",3
492,user189,home,"TELEVISION,TOASTER","4,1",1
493,user276,home,"OVEN,SHOW CASE,DISH WASHER,WASHING MACHINE","3,2,2,1",5
494,user232,home,"DRESSING TABLE,TOASTER,TELEVISION","4,2,2",4
495,user270,office,"COMPUTER,CALCULATOR,COFFEE MACHINE","3,3,3",5
496,user86,office,"LAZER PRINTER,COFFEE MACHINE","3,3",2
497,user293,home,"TOASTER,TELEVISION,OVEN","3,1,2",5
498,user372,office,"SECURITY LOCK,LAZER PRINTER","3,1",3
499,user445,home,"DOUBLE COT,REFRIGERATOR,TELEVISION,VACCUM CLEANER","2,2,4,4",2
500,user387,home,"BLENDER,SHOW CASE,TELEVISION,WASHING MACHINE","1,2,2,4",2
501,user13,home,"DISH WASHER,BLENDER","1,1",3
502,user111,office,"SECURITY LOCK,PAPER CLIP,WAITING LOUNGE,SHREDDER","3,3,1,4",4
503,user420,office,"WAITING LOUNGE,COFFEE MACHINE,COMPUTER,SHREDDER","3,1,3,4",4
504,user493,home,"TOASTER,OVEN","3,1",1
505,user435,office,PAPER CLIP,4,4
506,user159,home,"BLENDER,DISH WASHER,REFRIGERATOR,OVEN","4,1,3,1",4
507,user399,office,"CAMERA,COFFEE MACHINE","3,3",1
508,user20,home,"TELEVISION,OVEN","3,3",1
509,user43,office,"COFFEE MACHINE,SHREDDER,COMPUTER,CALCULATOR","2,1,3,1",4
510,user133,office,CAMERA,1,3
511,user436,home,TELEVISION,2,3
512,user376,office,"WAITING LOUNGE,LAZER PRINTER,SHREDDER","3,3,3",5
513,user354,office,"COMPUTER,PAPER CLIP","2,1",5
514,user335,home,"REFRIGERATOR,DISH WASHER","3,1",5
515,user207,office,"SECURITY LOCK,PAPER CLIP,LAZER PRINTER,COMPUTER","3,3,3,3",2
516,user313,home,"OVEN,VACCUM CLEANER,TELEVISION,KITCHEN SET","1,3,1,1",5
517,user61,office,WAITING LOUNGE,2,4
518,user154,home,"TELEVISION,REFRIGERATOR,OVEN,KITCHEN SET","2,2,2,1",2
519,user454,home,"KITCHEN SET,VACCUM CLEANER,SHOW CASE","2,3,1",4
520,user54,home,"REFRIGERATOR,KITCHEN SET","2,4",3
521,user460,office,"COMPUTER,PAPER CLIP,MARKER,SECURITY LOCK","3,2,1,1",5
522,user145,home,"REFRIGERATOR,OVEN,DOUBLE COT,KITCHEN SET","1,4,1,1",4
523,user204,office,"COFFEE MACHINE,SHREDDER","3,4",1
524,user440,office,"CAMERA,PAPER CLIP","3,4",3
525,user352,home,TOASTER,2,3
526,user405,home,"DOUBLE COT,DRESSING TABLE,OVEN","1,4,1",2
527,user62,office,"CAMERA,MARKER,PAPER CLIP,LAZER PRINTER","3,4,4,2",1
528,user189,home,OVEN,4,3
529,user206,home,KITCHEN SET,4,5
530,user167,home,"VACCUM CLEANER,DOUBLE COT","4,1",4
531,user80,home,"REFRIGERATOR,WASHING MACHINE,TOASTER,TELEVISION","2,1,1,3",2
532,user79,office,"CALCULATOR,COFFEE MACHINE,CAMERA,WAITING LOUNGE","2,2,3,2",1
533,user469,home,DOUBLE COT,3,4
534,user463,office,"SHREDDER,SECURITY LOCK","3,1",5
535,user27,home,"DISH WASHER,VACCUM CLEANER,BLENDER","3,4,2",1
536,user83,home,"REFRIGERATOR,OVEN,VACCUM CLEANER,TELEVISION","3,3,2,4",2
537,user142,office,SHREDDER,3,4
538,user242,office,PAPER CLIP,1,5
539,user120,home,"DISH WASHER,REFRIGERATOR,KITCHEN SET","2,2,4",4
540,user84,office,"SECURITY LOCK,SHREDDER,PAPER CLIP,CAMERA","2,1,4,1",4
541,user54,office,"SHREDDER,LAZER PRINTER,COFFEE MACHINE","1,1,4",2
542,user38,home,"DRESSING TABLE,REFRIGERATOR,VACCUM CLEANER,DOUBLE COT","4,1,3,2",1
543,user414,office,"SECURITY LOCK,LAZER PRINTER","4,3",3
544,user31,office,"COMPUTER,CALCULATOR,SECURITY LOCK,LAZER PRINTER","2,4,1,1",2
545,user410,office,"LAZER PRINTER,SECURITY LOCK,CAMERA","3,1,1",3
546,user336,home,"TELEVISION,KITCHEN SET","1,4",4
547,user255,home,"DRESSING TABLE,OVEN,REFRIGERATOR,BLENDER","2,3,1,2",3
548,user482,office,"MARKER,WAITING LOUNGE","4,2",3
549,user12,home,"DOUBLE COT,TOASTER,VACCUM CLEANER","4,4,1",4
550,user145,home,"TELEVISION,DRESSING TABLE,SHOW CASE,WASHING MACHINE","4,3,1,2",5
551,user3,home,"TELEVISION,DISH WASHER","2,3",4
552,user327,home,"TELEVISION,DISH WASHER,KITCHEN SET","2,4,3",1
553,user292,home,"DOUBLE COT,BLENDER,SHOW CASE,KITCHEN SET","1,1,2,1",2
554,user344,office,"PAPER CLIP,CALCULATOR,SECURITY LOCK","2,2,2",1
555,user187,office,"WAITING LOUNGE,COFFEE MACHINE","1,2",4
556,user251,office,"LAZER PRINTER,CALCULATOR","4,1",5
557,user460,home,"VACCUM CLEANER,DOUBLE COT","2,4",5
558,user465,home,"REFRIGERATOR,TELEVISION","3,4",2
559,user271,office,"MARKER,COMPUTER,COFFEE MACHINE,PAPER CLIP","3,3,2,4",3
560,user117,office,"CALCULATOR,PAPER CLIP,COMPUTER","3,3,1",5
561,user290,office,"CAMERA,SECURITY LOCK,PAPER CLIP","2,3,3",2
562,user419,office,"LAZER PRINTER,SHREDDER","2,2",3
563,user37,office,"MARKER,LAZER PRINTER,PAPER CLIP","4,2,3",1
564,user413,home,REFRIGERATOR,3,3
565,user289,office,"LAZER PRINTER,COMPUTER,MARKER","3,3,2",5
566,user182,home,"WASHING MACHINE,REFRIGERATOR,OVEN","2,2,3",4
567,user290,office,"COFFEE MACHINE,WAITING LOUNGE,CAMERA","3,2,2",3
568,user425,office,"SHREDDER,COFFEE MACHINE,MARKER","1,4,2",3
569,user358,office,"WAITING LOUNGE,COFFEE MACHINE,SECURITY LOCK","3,2,3",4
570,user100,home,KITCHEN SET,2,5
571,user335,home,"DOUBLE COT,REFRIGERATOR","1,1",1
572,user396,office,"PAPER CLIP,SECURITY LOCK,LAZER PRINTER","3,3,1",4
573,user484,home,"DOUBLE COT,TOASTER,WASHING MACHINE,BLENDER","1,4,2,1",5
574,user125,office,"SECURITY LOCK,LAZER PRINTER,WAITING LOUNGE,CALCULATOR","1,1,3,3",3
575,user382,office,"SECURITY LOCK,LAZER PRINTER","3,2",4
576,user276,office,"PAPER CLIP,MARKER,WAITING LOUNGE,SECURITY LOCK","3,3,4,2",4
577,user443,home,OVEN,3,4
578,user244,office,"SECURITY LOCK,COFFEE MACHINE,PAPER CLIP","1,1,3",4
579,user492,home,"DRESSING TABLE,TELEVISION,KITCHEN SET","4,1,2",5
580,user157,home,"SHOW CASE,BLENDER,WASHING MACHINE","3,2,3",5
581,user413,home,"KITCHEN SET,BLENDER,OVEN","2,4,1",1
582,user10,office,"SECURITY LOCK,MARKER,COFFEE MACHINE,PAPER CLIP","3,2,4,1",5
583,user195,office,"LAZER PRINTER,WAITING LOUNGE,CALCULATOR,COFFEE MACHINE","2,2,2,1",4
584,user210,home,"BLENDER,DRESSING TABLE","2,4",1
585,user170,home,"OVEN,DOUBLE COT,DISH WASHER","1,4,2",3
586,user204,office,"COFFEE MACHINE,MARKER,WAITING LOUNGE,COMPUTER","4,2,1,2",2
587,user385,office,"COFFEE MACHINE,LAZER PRINTER,SHREDDER,WAITING LOUNGE","1,3,1,2",1
588,user310,office,SHREDDER,1,3
589,user460,office,"CALCULATOR,CAMERA","3,1",1
590,user109,home,"TELEVISION,OVEN,SHOW CASE","3,4,1",1
591,user236,home,TOASTER,2,4
592,user202,home,"DISH WASHER,REFRIGERATOR","1,3",4
593,user122,home,"TELEVISION,OVEN,DISH WASHER,REFRIGERATOR","4,4,4,1",3
594,user186,home,"VACCUM CLEANER,KITCHEN SET","1,1",2
595,user50,home,"SHOW CASE,DOUBLE COT,DISH WASHER","4,2,4",4
596,user392,office,"SECURITY LOCK,COFFEE MACHINE,CAMERA","3,2,2",1
597,user232,office,"COMPUTER,SECURITY LOCK","3,2",3
598,user124,office,"CAMERA,COMPUTER","1,2",5
599,user399,home,DISH WASHER,2,4
600,user244,office,PAPER CLIP,3,5
601,user95,home,"DISH WASHER,OVEN,TOASTER","4,1,3",3
602,user118,home,"TOASTER,REFRIGERATOR,KITCHEN SET,VACCUM CLEANER","3,4,2,1",4
603,user472,office,"CALCULATOR,MARKER,SECURITY LOCK","4,4,2",3
604,user272,home,"KITCHEN SET,DISH WASHER,REFRIGERATOR","2,2,3",1
605,user340,home,"BLENDER,VACCUM CLEANER,DOUBLE COT","2,4,4",5
606,user456,office,SECURITY LOCK,3,5
607,user365,home,"DOUBLE COT,TELEVISION,REFRIGERATOR","4,4,3",3
608,user402,home,"KITCHEN SET,VACCUM CLEANER","4,1",3
609,user399,home,"SHOW CASE,OVEN,TOASTER,DOUBLE COT","3,4,1,1",5
610,user64,home,KITCHEN SET,2,1
611,user128,office,"SHREDDER,PAPER CLIP","2,2",4
612,user67,office,"SECURITY LOCK,COMPUTER","2,1",2
613,user327,office,"COFFEE MACHINE,SECURITY LOCK,MARKER","2,3,1",1
614,user357,office,CAMERA,2,4
615,user376,home,"OVEN,DISH WASHER,DRESSING TABLE,DOUBLE COT","1,3,4,4",1
616,user55,home,REFRIGERATOR,3,1
617,user225,office,"LAZER PRINTER,COFFEE MACHINE","4,4",1
618,user116,home,"DRESSING TABLE,OVEN,SHOW CASE,TELEVISION","3,2,2,2",4
619,user362,office,SECURITY LOCK,3,3
620,user70,home,BLENDER,4,2
621,user19,office,"COMPUTER,COFFEE MACHINE,SHREDDER","2,2,1",4
622,user80,office,"CALCULATOR,COMPUTER,SHREDDER","3,3,3",1
623,user115,home,"DRESSING TABLE,OVEN,TELEVISION","4,2,3",5
624,user488,home,"DRESSING TABLE,WASHING MACHINE","3,3",3
625,user170,office,COFFEE MACHINE,4,4
626,user242,office,"SECURITY LOCK,PAPER CLIP,COFFEE MACHINE,MARKER","2,2,4,3",2
627,user230,office,"LAZER PRINTER,COFFEE MACHINE","4,2",3
628,user369,home,"OVEN,REFRIGERATOR,DOUBLE COT","3,2,4",5
629,user250,home,BLENDER,3,2
630,user484,home,"SHOW CASE,TOASTER","1,1",5
631,user377,home,DOUBLE COT,2,3
632,user127,home,"SHOW CASE,OVEN,DRESSING TABLE,TOASTER","4,2,1,4",1
633,user253,office,"CAMERA,COFFEE MACHINE,COMPUTER,LAZER PRINTER","2,3,4,2",5
634,user381,home,"KITCHEN SET,TELEVISION","3,2",5
635,user380,office,"COFFEE MACHINE,SECURITY LOCK,COMPUTER,PAPER CLIP","4,2,3,2",2
636,user436,home,"TELEVISION,KITCHEN SET,DISH WASHER","4,4,4",4
637,user417,home,"VACCUM CLEANER,DRESSING TABLE","2,4",1
638,user421,home,"DOUBLE COT,VACCUM CLEANER,DISH WASHER","4,1,1",2
639,user254,home,"SHOW CASE,OVEN","1,2",2
640,user416,office,"MARKER,CAMERA","4,3",3
641,user419,office,SECURITY LOCK,4,4
642,user131,home,"DISH WASHER,DOUBLE COT,TOASTER,TELEVISION","4,3,1,4",5
643,user45,home,"TELEVISION,DOUBLE COT,REFRIGERATOR,VACCUM CLEANER","3,4,1,3",3
644,user325,home,TELEVISION,1,1
645,user85,home,"DRESSING TABLE,SHOW CASE,VACCUM CLEANER,OVEN","4,2,2,4",1
646,user50,home,"VACCUM CLEANER,REFRIGERATOR","2,1",5
647,user387,office,"LAZER PRINTER,MARKER,CALCULATOR","4,3,2",5
648,user139,home,"OVEN,SHOW CASE","3,3",4
649,user148,office,"WAITING LOUNGE,CAMERA,COFFEE MACHINE,SECURITY LOCK","3,2,1,1",2
650,user390,home,"TOASTER,REFRIGERATOR","3,2",4
651,user404,office,"SECURITY LOCK,PAPER CLIP,MARKER,COMPUTER","3,2,1,3",1
652,user132,office,"MARKER,COFFEE MACHINE,COMPUTER,PAPER CLIP","1,1,1,2",1
653,user468,office,COMPUTER,1,5
654,user34,office,"WAITING LOUNGE,COMPUTER,SHREDDER","3,3,2",5
655,user483,home,"TELEVISION,BLENDER,WASHING MACHINE,KITCHEN SET","2,1,3,2",2
656,user136,office,"SHREDDER,CAMERA,COMPUTER","4,3,2",1
657,user281,office,"CAMERA,PAPER CLIP","2,4",3
658,user159,home,VACCUM CLEANER,1,4
659,user152,office,SECURITY LOCK,2,1
660,user345,office,SHREDDER,2,1
661,user81,office,"PAPER CLIP,MARKER","2,1",1
662,user475,office,CAMERA,3,2
663,user438,office,"LAZER PRINTER,COFFEE MACHINE,WAITING LOUNGE","1,1,2",5
664,user83,office,"COFFEE MACHINE,WAITING LOUNGE,CALCULATOR","2,4,2",2
665,user104,home,"SHOW CASE,OVEN,DOUBLE COT,DRESSING TABLE","3,3,1,2",3
666,user369,office,PAPER CLIP,4,3
667,user51,home,DRESSING TABLE,4,4
668,user218,home,"KITCHEN SET,VACCUM CLEANER,REFRIGERATOR,DRESSING TABLE","1,1,1,4",5
669,user295,office,SECURITY LOCK,2,3
670,user220,office,"WAITING LOUNGE,MARKER","1,2",4
671,user63,home,"TELEVISION,WASHING MACHINE,KITCHEN SET,VACCUM CLEANER","2,3,4,1",3
672,user484,home,"KITCHEN SET,TOASTER","3,1",1
673,user15,home,"TELEVISION,TOASTER,WASHING MACHINE","3,2,3",5
674,user290,office,"CALCULATOR,MARKER","3,1",4
675,user354,home,"DOUBLE COT,WASHING MACHINE,OVEN,VACCUM CLEANER","4,4,2,2",1
676,user209,office,"CALCULATOR,LAZER PRINTER","1,2",5
677,user423,home,DISH WASHER,1,5
678,user383,office,"CALCULATOR,SHREDDER","1,2",1
679,user457,home,"BLENDER,DOUBLE COT,TOASTER,TELEVISION","3,2,1,2",1
680,user201,office,"CAMERA,PAPER CLIP,LAZER PRINTER","4,4,3",1
681,user288,office,"COFFEE MACHINE,WAITING LOUNGE","3,2",5
682,user101,home,SHOW CASE,4,4
683,user185,home,"TELEVISION,OVEN,TOASTER,DISH WASHER","4,2,1,4",2
684,user457,home,"OVEN,TOASTER","2,4",3
685,user185,home,"VACCUM CLEANER,KITCHEN SET,DOUBLE COT,OVEN","2,2,3,3",1
686,user288,office,WAITING LOUNGE,3,3
687,user138,office,SHREDDER,3,5
688,user248,office,"LAZER PRINTER,COFFEE MACHINE,COMPUTER","4,2,4",1
689,user94,home,TELEVISION,2,3
690,user351,office,"WAITING LOUNGE,MARKER","1,2",2
691,user279,home,"BLENDER,DOUBLE COT,DRESSING TABLE","2,1,2",1
692,user228,office,LAZER PRINTER,4,5
693,user28,office,COFFEE MACHINE,1,5
694,user349,home,BLENDER,2,4
695,user391,home,DRESSING TABLE,1,2
696,user438,home,"REFRIGERATOR,WASHING MACHINE,VACCUM CLEANER,DISH WASHER","2,3,4,2",1
697,user280,office,CAMERA,3,5
698,user292,home,"WASHING MACHINE,VACCUM CLEANER","2,1",3
699,user159,home,SHOW CASE,2,4
700,user427,office,"CALCULATOR,PAPER CLIP","4,3",5
701,user250,office,"WAITING LOUNGE,COFFEE MACHINE,SHREDDER","2,4,2",2
702,user343,home,REFRIGERATOR,2,3
703,user59,home,"DRESSING TABLE,REFRIGERATOR","3,3",3
704,user385,home,"KITCHEN SET,WASHING MACHINE,BLENDER,REFRIGERATOR","2,1,4,4",1
705,user328,office,COFFEE MACHINE,3,3
706,user432,home,"OVEN,DISH WASHER","2,1",5
707,user139,office,"CALCULATOR,SHREDDER,WAITING LOUNGE,COMPUTER","2,4,1,1",5
708,user485,office,"COMPUTER,SHREDDER,WAITING LOUNGE,CALCULATOR","2,3,4,1",5
709,user1,home,"REFRIGERATOR,BLENDER,DRESSING TABLE","3,3,2",2
710,user5,home,TOASTER,4,5
711,user477,office,"SECURITY LOCK,CALCULATOR,MARKER,PAPER CLIP","1,2,2,1",2
712,user341,office,"SECURITY LOCK,WAITING LOUNGE,SHREDDER,CALCULATOR","4,1,1,2",2
713,user72,home,"WASHING MACHINE,KITCHEN SET,REFRIGERATOR,DISH WASHER","2,2,4,1",2
714,user221,home,"BLENDER,WASHING MACHINE","3,1",2
715,user121,office,"LAZER PRINTER,CALCULATOR,SHREDDER","2,1,3",2
716,user79,office,"MARKER,PAPER CLIP","3,4",1
717,user343,home,REFRIGERATOR,3,1
718,user255,home,"DRESSING TABLE,SHOW CASE","4,3",2
719,user243,office,"SHREDDER,MARKER,COFFEE MACHINE,COMPUTER","4,1,1,1",2
720,user462,office,"SHREDDER,LAZER PRINTER","2,1",3
721,user120,office,"CALCULATOR,LAZER PRINTER,COFFEE MACHINE,PAPER CLIP","2,2,3,4",4
722,user397,office,"SHREDDER,PAPER CLIP,LAZER PRINTER","4,1,2",1
723,user201,home,"DRESSING TABLE,SHOW CASE,TELEVISION","2,2,2",5
724,user376,home,"BLENDER,DISH WASHER","1,3",4
725,user52,office,MARKER,1,2
726,user105,home,"DOUBLE COT,TELEVISION,OVEN,WASHING MACHINE","3,4,3,3",4
727,user489,office,"CAMERA,CALCULATOR,COFFEE MACHINE","4,1,1",3
728,user26,home,DRESSING TABLE,4,3
729,user15,home,SHOW CASE,4,2
730,user308,home,"WASHING MACHINE,DISH WASHER","2,3",2
731,user274,home,"TOASTER,DISH WASHER,DOUBLE COT","2,4,2",2
732,user298,office,WAITING LOUNGE,1,3
733,user306,home,"DOUBLE COT,REFRIGERATOR,SHOW CASE","4,4,3",1
734,user417,home,"DISH WASHER,DOUBLE COT,VACCUM CLEANER","1,4,4",5
735,user217,office,"COMPUTER,LAZER PRINTER","1,4",1
736,user5,home,"BLENDER,DOUBLE COT,REFRIGERATOR","4,4,3",1
737,user143,home,"DOUBLE COT,SHOW CASE","3,1",3
738,user2,home,"DOUBLE COT,OVEN","1,1",5
739,user353,office,COFFEE MACHINE,4,3
740,user149,office,"LAZER PRINTER,COMPUTER,SECURITY LOCK","1,3,3",5
741,user129,home,"DRESSING TABLE,BLENDER","4,2",2
742,user207,office,"SECURITY LOCK,CAMERA,CALCULATOR","1,1,4",3
743,user153,office,"CAMERA,WAITING LOUNGE","4,3",5
744,user254,home,"WASHING MACHINE,BLENDER","3,2",2
745,user162,home,TELEVISION,4,4
746,user3,office,"CAMERA,CALCULATOR,MARKER","3,3,2",1
747,user159,office,"LAZER PRINTER,MARKER","1,3",3
748,user240,home,"REFRIGERATOR,VACCUM CLEANER,OVEN,DISH WASHER","1,2,4,1",3
749,user407,home,"TELEVISION,OVEN,DISH WASHER,TOASTER","1,4,1,4",3
750,user422,office,"CAMERA,PAPER CLIP","2,3",1
751,user84,office,"SHREDDER,LAZER PRINTER","3,2",4
752,user406,home,DOUBLE COT,1,3
753,user81,home,"KITCHEN SET,TOASTER,DOUBLE COT","3,2,4",4
754,user79,office,SHREDDER,1,2
755,user467,home,"DOUBLE COT,DRESSING TABLE,VACCUM CLEANER,TELEVISION","2,4,4,2",3
756,user442,home,"OVEN,WASHING MACHINE,BLENDER","2,4,2",1
757,user331,office,"WAITING LOUNGE,LAZER PRINTER","4,2",2
758,user143,office,LAZER PRINTER,2,4
759,user160,office,"COFFEE MACHINE,SECURITY LOCK,CALCULATOR,MARKER","3,1,1,4",5
760,user350,home,SHOW CASE,1,4
761,user414,home,"OVEN,DRESSING TABLE,BLENDER,WASHING MACHINE","3,3,2,1",2
762,user365,home,"DISH WASHER,DOUBLE COT,KITCHEN SET","3,3,2",2
763,user377,office,"MARKER,LAZER PRINTER,COFFEE MACHINE,SECURITY LOCK","1,1,3,4",3
764,user457,home,"SHOW CASE,TOASTER,DOUBLE COT","3,4,4",5
765,user350,office,"LAZER PRINTER,SECURITY LOCK","2,2",1
766,user113,home,"REFRIGERATOR,VACCUM CLEANER,KITCHEN SET","2,3,2",2
767,user16,office,"WAITING LOUNGE,PAPER CLIP","1,1",2
768,user38,office,"SHREDDER,WAITING LOUNGE","1,3",3
769,user31,office,"CAMERA,WAITING LOUNGE,LAZER PRINTER,SECURITY LOCK","2,1,3,2",1
770,user3,office,COFFEE MACHINE,2,5
771,user283,home,"OVEN,TOASTER,SHOW CASE","2,3,1",2
772,user172,home,"TELEVISION,SHOW CASE,DRESSING TABLE","1,2,4",4
773,user145,office,SECURITY LOCK,1,5
774,user361,office,CALCULATOR,4,4
775,user221,home,DRESSING TABLE,1,2
776,user465,home,"OVEN,VACCUM CLEANER,REFRIGERATOR","2,3,4",4
